code,link,county
2.21E+11,06/220621.html,抚松县
2.21E+11,06/220622.html,靖宇县
2.21E+11,06/220623.html,长白朝鲜族自治县
2.21E+11,06/220681.html,临江市
2.21E+11,,市辖区
2.21E+11,07/220702.html,宁江区
2.21E+11,07/220721.html,前郭尔罗斯蒙古族自治县
2.21E+11,07/220722.html,长岭县
2.21E+11,07/220723.html,乾安县
2.21E+11,07/220771.html,吉林松原经济开发区
2.21E+11,07/220781.html,扶余市
2.21E+11,,市辖区
2.21E+11,08/220802.html,洮北区
2.21E+11,08/220821.html,镇赉县
2.21E+11,08/220822.html,通榆县
2.21E+11,08/220871.html,吉林白城经济开发区
2.21E+11,08/220881.html,洮南市
2.21E+11,08/220882.html,大安市
2.22E+11,24/222401.html,延吉市
2.22E+11,24/222402.html,图们市
2.22E+11,24/222403.html,敦化市
2.22E+11,24/222404.html,珲春市
2.22E+11,24/222405.html,龙井市
2.22E+11,24/222406.html,和龙市
2.22E+11,24/222424.html,汪清县
2.22E+11,24/222426.html,安图县
2.30E+11,,市辖区
2.30E+11,01/230102.html,道里区
2.30E+11,01/230103.html,南岗区
2.30E+11,01/230104.html,道外区
2.30E+11,01/230108.html,平房区
2.30E+11,01/230109.html,松北区
2.30E+11,01/230110.html,香坊区
2.30E+11,01/230111.html,呼兰区
2.30E+11,01/230112.html,阿城区
2.30E+11,01/230113.html,双城区
2.30E+11,01/230123.html,依兰县
2.30E+11,01/230124.html,方正县
2.30E+11,01/230125.html,宾县
2.30E+11,01/230126.html,巴彦县
2.30E+11,01/230127.html,木兰县
2.30E+11,01/230128.html,通河县
2.30E+11,01/230129.html,延寿县
2.30E+11,01/230183.html,尚志市
2.30E+11,01/230184.html,五常市
2.30E+11,,市辖区
2.30E+11,02/230202.html,龙沙区
2.30E+11,02/230203.html,建华区
2.30E+11,02/230204.html,铁锋区
2.30E+11,02/230205.html,昂昂溪区
2.30E+11,02/230206.html,富拉尔基区
2.30E+11,02/230207.html,碾子山区
2.30E+11,02/230208.html,梅里斯达斡尔族区
2.30E+11,02/230221.html,龙江县
2.30E+11,02/230223.html,依安县
2.30E+11,02/230224.html,泰来县
2.30E+11,02/230225.html,甘南县
2.30E+11,02/230227.html,富裕县
2.30E+11,02/230229.html,克山县
2.30E+11,02/230230.html,克东县
2.30E+11,02/230231.html,拜泉县
2.30E+11,02/230281.html,讷河市
2.30E+11,,市辖区
2.30E+11,03/230302.html,鸡冠区
2.30E+11,03/230303.html,恒山区
2.30E+11,03/230304.html,滴道区
2.30E+11,03/230305.html,梨树区
2.30E+11,03/230306.html,城子河区
2.30E+11,03/230307.html,麻山区
2.30E+11,03/230321.html,鸡东县
2.30E+11,03/230381.html,虎林市
2.30E+11,03/230382.html,密山市
2.30E+11,,市辖区
2.30E+11,04/230402.html,向阳区
2.30E+11,04/230403.html,工农区
2.30E+11,04/230404.html,南山区
2.30E+11,04/230405.html,兴安区
2.30E+11,04/230406.html,东山区
2.30E+11,04/230407.html,兴山区
2.30E+11,04/230421.html,萝北县
2.30E+11,04/230422.html,绥滨县
2.31E+11,,市辖区
2.31E+11,05/230502.html,尖山区
2.31E+11,05/230503.html,岭东区
2.31E+11,05/230505.html,四方台区
2.31E+11,05/230506.html,宝山区
2.31E+11,05/230521.html,集贤县
2.31E+11,05/230522.html,友谊县
2.31E+11,05/230523.html,宝清县
2.31E+11,05/230524.html,饶河县
2.31E+11,,市辖区
2.31E+11,06/230602.html,萨尔图区
2.31E+11,06/230603.html,龙凤区
2.31E+11,06/230604.html,让胡路区
2.31E+11,06/230605.html,红岗区
2.31E+11,06/230606.html,大同区
2.31E+11,06/230621.html,肇州县
2.31E+11,06/230622.html,肇源县
2.31E+11,06/230623.html,林甸县
2.31E+11,06/230624.html,杜尔伯特蒙古族自治县
2.31E+11,06/230671.html,大庆高新技术产业开发区
2.31E+11,,市辖区
2.31E+11,07/230702.html,伊春区
2.31E+11,07/230703.html,南岔区
2.31E+11,07/230704.html,友好区
2.31E+11,07/230705.html,西林区
2.31E+11,07/230706.html,翠峦区
2.31E+11,07/230707.html,新青区
2.31E+11,07/230708.html,美溪区
2.31E+11,07/230709.html,金山屯区
2.31E+11,07/230710.html,五营区
2.31E+11,07/230711.html,乌马河区
2.31E+11,07/230712.html,汤旺河区
2.31E+11,07/230713.html,带岭区
2.31E+11,07/230714.html,乌伊岭区
2.31E+11,07/230715.html,红星区
2.31E+11,07/230716.html,上甘岭区
2.31E+11,07/230722.html,嘉荫县
2.31E+11,07/230781.html,铁力市
2.31E+11,,市辖区
2.31E+11,08/230803.html,向阳区
2.31E+11,08/230804.html,前进区
2.31E+11,08/230805.html,东风区
2.31E+11,08/230811.html,郊区
2.31E+11,08/230822.html,桦南县
2.31E+11,08/230826.html,桦川县
2.31E+11,08/230828.html,汤原县
2.31E+11,08/230881.html,同江市
2.31E+11,08/230882.html,富锦市
2.31E+11,08/230883.html,抚远市
2.31E+11,,市辖区
2.31E+11,09/230902.html,新兴区
2.31E+11,09/230903.html,桃山区
2.31E+11,09/230904.html,茄子河区
2.31E+11,09/230921.html,勃利县
2.31E+11,,市辖区
2.31E+11,10/231002.html,东安区
2.31E+11,10/231003.html,阳明区
2.31E+11,10/231004.html,爱民区
2.31E+11,10/231005.html,西安区
2.31E+11,10/231025.html,林口县
2.31E+11,10/231071.html,牡丹江经济技术开发区
2.31E+11,10/231081.html,绥芬河市
2.31E+11,10/231083.html,海林市
2.31E+11,10/231084.html,宁安市
2.31E+11,10/231085.html,穆棱市
2.31E+11,10/231086.html,东宁市
2.31E+11,,市辖区
2.31E+11,11/231102.html,爱辉区
2.31E+11,11/231121.html,嫩江县
2.31E+11,11/231123.html,逊克县
2.31E+11,11/231124.html,孙吴县
2.31E+11,11/231181.html,北安市
2.31E+11,11/231182.html,五大连池市
2.31E+11,,市辖区
2.31E+11,12/231202.html,北林区
2.31E+11,12/231221.html,望奎县
2.31E+11,12/231222.html,兰西县
2.31E+11,12/231223.html,青冈县
2.31E+11,12/231224.html,庆安县
2.31E+11,12/231225.html,明水县
2.31E+11,12/231226.html,绥棱县
2.31E+11,12/231281.html,安达市
2.31E+11,12/231282.html,肇东市
2.31E+11,12/231283.html,海伦市
2.33E+11,27/232701.html,漠河市
2.33E+11,27/232721.html,呼玛县
2.33E+11,27/232722.html,塔河县
2.33E+11,27/232761.html,加格达奇区
2.33E+11,27/232762.html,松岭区
2.33E+11,27/232763.html,新林区
2.33E+11,27/232764.html,呼中区
3.10E+11,01/310101.html,黄浦区
3.10E+11,01/310104.html,徐汇区
3.10E+11,01/310105.html,长宁区
3.10E+11,01/310106.html,静安区
3.10E+11,01/310107.html,普陀区
3.10E+11,01/310109.html,虹口区
3.10E+11,01/310110.html,杨浦区
3.10E+11,01/310112.html,闵行区
3.10E+11,01/310113.html,宝山区
3.10E+11,01/310114.html,嘉定区
3.10E+11,01/310115.html,浦东新区
3.10E+11,01/310116.html,金山区
3.10E+11,01/310117.html,松江区
3.10E+11,01/310118.html,青浦区
3.10E+11,01/310120.html,奉贤区
3.10E+11,01/310151.html,崇明区
3.20E+11,,市辖区
3.20E+11,01/320102.html,玄武区
3.20E+11,01/320104.html,秦淮区
3.20E+11,01/320105.html,建邺区
3.20E+11,01/320106.html,鼓楼区
3.20E+11,01/320111.html,浦口区
3.20E+11,01/320113.html,栖霞区
3.20E+11,01/320114.html,雨花台区
3.20E+11,01/320115.html,江宁区
3.20E+11,01/320116.html,六合区
3.20E+11,01/320117.html,溧水区
3.20E+11,01/320118.html,高淳区
3.20E+11,,市辖区
3.20E+11,02/320205.html,锡山区
3.20E+11,02/320206.html,惠山区
3.20E+11,02/320211.html,滨湖区
3.20E+11,02/320213.html,梁溪区
3.20E+11,02/320214.html,新吴区
3.20E+11,02/320281.html,江阴市
3.20E+11,02/320282.html,宜兴市
3.20E+11,,市辖区
3.20E+11,03/320302.html,鼓楼区
3.20E+11,03/320303.html,云龙区
3.20E+11,03/320305.html,贾汪区
3.20E+11,03/320311.html,泉山区
3.20E+11,03/320312.html,铜山区
3.20E+11,03/320321.html,丰县
3.20E+11,03/320322.html,沛县
3.20E+11,03/320324.html,睢宁县
3.20E+11,03/320371.html,徐州经济技术开发区
3.20E+11,03/320381.html,新沂市
3.20E+11,03/320382.html,邳州市
3.20E+11,,市辖区
3.20E+11,04/320402.html,天宁区
3.20E+11,04/320404.html,钟楼区
3.20E+11,04/320411.html,新北区
3.20E+11,04/320412.html,武进区
3.20E+11,04/320413.html,金坛区
3.20E+11,04/320481.html,溧阳市
3.21E+11,,市辖区
3.21E+11,05/320505.html,虎丘区
3.21E+11,05/320506.html,吴中区
3.21E+11,05/320507.html,相城区
3.21E+11,05/320508.html,姑苏区
3.21E+11,05/320509.html,吴江区
3.21E+11,05/320571.html,苏州工业园区
3.21E+11,05/320581.html,常熟市
3.21E+11,05/320582.html,张家港市
3.21E+11,05/320583.html,昆山市
3.21E+11,05/320585.html,太仓市
3.21E+11,,市辖区
3.21E+11,06/320602.html,崇川区
3.21E+11,06/320611.html,港闸区
3.21E+11,06/320612.html,通州区
3.21E+11,06/320623.html,如东县
3.21E+11,06/320671.html,南通经济技术开发区
3.21E+11,06/320681.html,启东市
3.21E+11,06/320682.html,如皋市
3.21E+11,06/320684.html,海门市
3.21E+11,06/320685.html,海安市
3.21E+11,,市辖区
3.21E+11,07/320703.html,连云区
3.21E+11,07/320706.html,海州区
3.21E+11,07/320707.html,赣榆区
3.21E+11,07/320722.html,东海县
3.21E+11,07/320723.html,灌云县
3.21E+11,07/320724.html,灌南县
3.21E+11,07/320771.html,连云港经济技术开发区
3.21E+11,07/320772.html,连云港高新技术产业开发区
3.21E+11,,市辖区
3.21E+11,08/320803.html,淮安区
3.21E+11,08/320804.html,淮阴区
3.21E+11,08/320812.html,清江浦区
3.21E+11,08/320813.html,洪泽区
3.21E+11,08/320826.html,涟水县
3.21E+11,08/320830.html,盱眙县
3.21E+11,08/320831.html,金湖县
3.21E+11,08/320871.html,淮安经济技术开发区
3.21E+11,,市辖区
3.21E+11,09/320902.html,亭湖区
3.21E+11,09/320903.html,盐都区
3.21E+11,09/320904.html,大丰区
3.21E+11,09/320921.html,响水县
3.21E+11,09/320922.html,滨海县
3.21E+11,09/320923.html,阜宁县
3.21E+11,09/320924.html,射阳县
3.21E+11,09/320925.html,建湖县
3.21E+11,09/320971.html,盐城经济技术开发区
3.21E+11,09/320981.html,东台市
3.21E+11,,市辖区
3.21E+11,10/321002.html,广陵区
3.21E+11,10/321003.html,邗江区
3.21E+11,10/321012.html,江都区
3.21E+11,10/321023.html,宝应县
3.21E+11,10/321071.html,扬州经济技术开发区
3.21E+11,10/321081.html,仪征市
3.21E+11,10/321084.html,高邮市
3.21E+11,,市辖区
3.21E+11,11/321102.html,京口区
3.21E+11,11/321111.html,润州区
3.21E+11,11/321112.html,丹徒区
3.21E+11,11/321171.html,镇江新区
3.21E+11,11/321181.html,丹阳市
3.21E+11,11/321182.html,扬中市
3.21E+11,11/321183.html,句容市
3.21E+11,,市辖区
3.21E+11,12/321202.html,海陵区
3.21E+11,12/321203.html,高港区
3.21E+11,12/321204.html,姜堰区
3.21E+11,12/321271.html,泰州医药高新技术产业开发区
3.21E+11,12/321281.html,兴化市
3.21E+11,12/321282.html,靖江市
3.21E+11,12/321283.html,泰兴市
3.21E+11,,市辖区
3.21E+11,13/321302.html,宿城区
3.21E+11,13/321311.html,宿豫区
3.21E+11,13/321322.html,沭阳县
3.21E+11,13/321323.html,泗阳县
3.21E+11,13/321324.html,泗洪县
3.21E+11,13/321371.html,宿迁经济技术开发区
3.30E+11,,市辖区
3.30E+11,01/330102.html,上城区
3.30E+11,01/330103.html,下城区
3.30E+11,01/330104.html,江干区
3.30E+11,01/330105.html,拱墅区
3.30E+11,01/330106.html,西湖区
3.30E+11,01/330108.html,滨江区
3.30E+11,01/330109.html,萧山区
3.30E+11,01/330110.html,余杭区
3.30E+11,01/330111.html,富阳区
3.30E+11,01/330112.html,临安区
3.30E+11,01/330122.html,桐庐县
3.30E+11,01/330127.html,淳安县
3.30E+11,01/330182.html,建德市
3.30E+11,,市辖区
3.30E+11,02/330203.html,海曙区
3.30E+11,02/330205.html,江北区
3.30E+11,02/330206.html,北仑区
3.30E+11,02/330211.html,镇海区
3.30E+11,02/330212.html,鄞州区
3.30E+11,02/330213.html,奉化区
3.30E+11,02/330225.html,象山县
3.30E+11,02/330226.html,宁海县
3.30E+11,02/330281.html,余姚市
3.30E+11,02/330282.html,慈溪市
3.30E+11,,市辖区
3.30E+11,03/330302.html,鹿城区
3.30E+11,03/330303.html,龙湾区
3.30E+11,03/330304.html,瓯海区
3.30E+11,03/330305.html,洞头区
3.30E+11,03/330324.html,永嘉县
3.30E+11,03/330326.html,平阳县
3.30E+11,03/330327.html,苍南县
3.30E+11,03/330328.html,文成县
3.30E+11,03/330329.html,泰顺县
3.30E+11,03/330371.html,温州经济技术开发区
3.30E+11,03/330381.html,瑞安市
3.30E+11,03/330382.html,乐清市
3.30E+11,,市辖区
3.30E+11,04/330402.html,南湖区
3.30E+11,04/330411.html,秀洲区
3.30E+11,04/330421.html,嘉善县
3.30E+11,04/330424.html,海盐县
3.30E+11,04/330481.html,海宁市
3.30E+11,04/330482.html,平湖市
3.30E+11,04/330483.html,桐乡市
3.31E+11,,市辖区
3.31E+11,05/330502.html,吴兴区
3.31E+11,05/330503.html,南浔区
3.31E+11,05/330521.html,德清县
3.31E+11,05/330522.html,长兴县
3.31E+11,05/330523.html,安吉县
3.31E+11,,市辖区
3.31E+11,06/330602.html,越城区
3.31E+11,06/330603.html,柯桥区
3.31E+11,06/330604.html,上虞区
3.31E+11,06/330624.html,新昌县
3.31E+11,06/330681.html,诸暨市
3.31E+11,06/330683.html,嵊州市
3.31E+11,,市辖区
3.31E+11,07/330702.html,婺城区
3.31E+11,07/330703.html,金东区
3.31E+11,07/330723.html,武义县
3.31E+11,07/330726.html,浦江县
3.31E+11,07/330727.html,磐安县
3.31E+11,07/330781.html,兰溪市
3.31E+11,07/330782.html,义乌市
3.31E+11,07/330783.html,东阳市
3.31E+11,07/330784.html,永康市
3.31E+11,,市辖区
3.31E+11,08/330802.html,柯城区
3.31E+11,08/330803.html,衢江区
3.31E+11,08/330822.html,常山县
3.31E+11,08/330824.html,开化县
3.31E+11,08/330825.html,龙游县
3.31E+11,08/330881.html,江山市
3.31E+11,,市辖区
3.31E+11,09/330902.html,定海区
3.31E+11,09/330903.html,普陀区
3.31E+11,09/330921.html,岱山县
3.31E+11,09/330922.html,嵊泗县
3.31E+11,,市辖区
3.31E+11,10/331002.html,椒江区
3.31E+11,10/331003.html,黄岩区
3.31E+11,10/331004.html,路桥区
3.31E+11,10/331022.html,三门县
3.31E+11,10/331023.html,天台县
3.31E+11,10/331024.html,仙居县
3.31E+11,10/331081.html,温岭市
3.31E+11,10/331082.html,临海市
3.31E+11,10/331083.html,玉环市
3.31E+11,,市辖区
3.31E+11,11/331102.html,莲都区
3.31E+11,11/331121.html,青田县
3.31E+11,11/331122.html,缙云县
3.31E+11,11/331123.html,遂昌县
3.31E+11,11/331124.html,松阳县
3.31E+11,11/331125.html,云和县
3.31E+11,11/331126.html,庆元县
3.31E+11,11/331127.html,景宁畲族自治县
3.31E+11,11/331181.html,龙泉市
3.40E+11,,市辖区
3.40E+11,01/340102.html,瑶海区
3.40E+11,01/340103.html,庐阳区
3.40E+11,01/340104.html,蜀山区
3.40E+11,01/340111.html,包河区
3.40E+11,01/340121.html,长丰县
3.40E+11,01/340122.html,肥东县
3.40E+11,01/340123.html,肥西县
3.40E+11,01/340124.html,庐江县
3.40E+11,01/340171.html,合肥高新技术产业开发区
3.40E+11,01/340172.html,合肥经济技术开发区
3.40E+11,01/340173.html,合肥新站高新技术产业开发区
3.40E+11,01/340181.html,巢湖市
3.40E+11,,市辖区
3.40E+11,02/340202.html,镜湖区
3.40E+11,02/340203.html,弋江区
3.40E+11,02/340207.html,鸠江区
3.40E+11,02/340208.html,三山区
3.40E+11,02/340221.html,芜湖县
3.40E+11,02/340222.html,繁昌县
3.40E+11,02/340223.html,南陵县
3.40E+11,02/340225.html,无为县
3.40E+11,02/340271.html,芜湖经济技术开发区
3.40E+11,02/340272.html,安徽芜湖长江大桥经济开发区
3.40E+11,,市辖区
3.40E+11,03/340302.html,龙子湖区
3.40E+11,03/340303.html,蚌山区
3.40E+11,03/340304.html,禹会区
3.40E+11,03/340311.html,淮上区
3.40E+11,03/340321.html,怀远县
3.40E+11,03/340322.html,五河县
3.40E+11,03/340323.html,固镇县
3.40E+11,03/340371.html,蚌埠市高新技术开发区
3.40E+11,03/340372.html,蚌埠市经济开发区
3.40E+11,,市辖区
3.40E+11,04/340402.html,大通区
3.40E+11,04/340403.html,田家庵区
3.40E+11,04/340404.html,谢家集区
3.40E+11,04/340405.html,八公山区
3.40E+11,04/340406.html,潘集区
3.40E+11,04/340421.html,凤台县
3.40E+11,04/340422.html,寿县
3.41E+11,,市辖区
3.41E+11,05/340503.html,花山区
3.41E+11,05/340504.html,雨山区
3.41E+11,05/340506.html,博望区
3.41E+11,05/340521.html,当涂县
3.41E+11,05/340522.html,含山县
3.41E+11,05/340523.html,和县
3.41E+11,,市辖区
3.41E+11,06/340602.html,杜集区
3.41E+11,06/340603.html,相山区
3.41E+11,06/340604.html,烈山区
3.41E+11,06/340621.html,濉溪县
3.41E+11,,市辖区
3.41E+11,07/340705.html,铜官区
3.41E+11,07/340706.html,义安区
3.41E+11,07/340711.html,郊区
3.41E+11,07/340722.html,枞阳县
3.41E+11,,市辖区
3.41E+11,08/340802.html,迎江区
3.41E+11,08/340803.html,大观区
3.41E+11,08/340811.html,宜秀区
3.41E+11,08/340822.html,怀宁县
3.41E+11,08/340825.html,太湖县
3.41E+11,08/340826.html,宿松县
3.41E+11,08/340827.html,望江县
3.41E+11,08/340828.html,岳西县
3.41E+11,08/340871.html,安徽安庆经济开发区
3.41E+11,08/340881.html,桐城市
3.41E+11,08/340882.html,潜山市
3.41E+11,,市辖区
3.41E+11,10/341002.html,屯溪区
3.41E+11,10/341003.html,黄山区
3.41E+11,10/341004.html,徽州区
3.41E+11,10/341021.html,歙县
3.41E+11,10/341022.html,休宁县
3.41E+11,10/341023.html,黟县
3.41E+11,10/341024.html,祁门县
3.41E+11,,市辖区
3.41E+11,11/341102.html,琅琊区
3.41E+11,11/341103.html,南谯区
3.41E+11,11/341122.html,来安县
3.41E+11,11/341124.html,全椒县
3.41E+11,11/341125.html,定远县
3.41E+11,11/341126.html,凤阳县
3.41E+11,11/341171.html,苏滁现代产业园
3.41E+11,11/341172.html,滁州经济技术开发区
3.41E+11,11/341181.html,天长市
3.41E+11,11/341182.html,明光市
3.41E+11,,市辖区
3.41E+11,12/341202.html,颍州区
3.41E+11,12/341203.html,颍东区
3.41E+11,12/341204.html,颍泉区
3.41E+11,12/341221.html,临泉县
3.41E+11,12/341222.html,太和县
3.41E+11,12/341225.html,阜南县
3.41E+11,12/341226.html,颍上县
3.41E+11,12/341271.html,阜阳合肥现代产业园区
3.41E+11,12/341272.html,阜阳经济技术开发区
3.41E+11,12/341282.html,界首市
3.41E+11,,市辖区
3.41E+11,13/341302.html,桥区
3.41E+11,13/341321.html,砀山县
3.41E+11,13/341322.html,萧县
3.41E+11,13/341323.html,灵璧县
3.41E+11,13/341324.html,泗县
3.41E+11,13/341371.html,宿州马鞍山现代产业园区
3.41E+11,13/341372.html,宿州经济技术开发区
3.42E+11,,市辖区
3.42E+11,15/341502.html,金安区
3.42E+11,15/341503.html,裕安区
3.42E+11,15/341504.html,叶集区
3.42E+11,15/341522.html,霍邱县
3.42E+11,15/341523.html,舒城县
3.42E+11,15/341524.html,金寨县
3.42E+11,15/341525.html,霍山县
3.42E+11,,市辖区
3.42E+11,16/341602.html,谯城区
3.42E+11,16/341621.html,涡阳县
3.42E+11,16/341622.html,蒙城县
3.42E+11,16/341623.html,利辛县
3.42E+11,,市辖区
3.42E+11,17/341702.html,贵池区
3.42E+11,17/341721.html,东至县
3.42E+11,17/341722.html,石台县
3.42E+11,17/341723.html,青阳县
3.42E+11,,市辖区
3.42E+11,18/341802.html,宣州区
3.42E+11,18/341821.html,郎溪县
3.42E+11,18/341822.html,广德县
3.42E+11,18/341823.html,泾县
3.42E+11,18/341824.html,绩溪县
3.42E+11,18/341825.html,旌德县
3.42E+11,18/341871.html,宣城市经济开发区
3.42E+11,18/341881.html,宁国市
3.50E+11,,市辖区
3.50E+11,01/350102.html,鼓楼区
3.50E+11,01/350103.html,台江区
3.50E+11,01/350104.html,仓山区
3.50E+11,01/350105.html,马尾区
3.50E+11,01/350111.html,晋安区
3.50E+11,01/350112.html,长乐区
3.50E+11,01/350121.html,闽侯县
3.50E+11,01/350122.html,连江县
3.50E+11,01/350123.html,罗源县
3.50E+11,01/350124.html,闽清县
3.50E+11,01/350125.html,永泰县
3.50E+11,01/350128.html,平潭县
3.50E+11,01/350181.html,福清市
3.50E+11,,市辖区
3.50E+11,02/350203.html,思明区
3.50E+11,02/350205.html,海沧区
3.50E+11,02/350206.html,湖里区
3.50E+11,02/350211.html,集美区
3.50E+11,02/350212.html,同安区
3.50E+11,02/350213.html,翔安区
3.50E+11,,市辖区
3.50E+11,03/350302.html,城厢区
3.50E+11,03/350303.html,涵江区
3.50E+11,03/350304.html,荔城区
3.50E+11,03/350305.html,秀屿区
3.50E+11,03/350322.html,仙游县
3.50E+11,,市辖区
3.50E+11,04/350402.html,梅列区
3.50E+11,04/350403.html,三元区
3.50E+11,04/350421.html,明溪县
3.50E+11,04/350423.html,清流县
3.50E+11,04/350424.html,宁化县
3.50E+11,04/350425.html,大田县
3.50E+11,04/350426.html,尤溪县
3.50E+11,04/350427.html,沙县
3.50E+11,04/350428.html,将乐县
3.50E+11,04/350429.html,泰宁县
3.50E+11,04/350430.html,建宁县
3.50E+11,04/350481.html,永安市
3.51E+11,,市辖区
3.51E+11,05/350502.html,鲤城区
3.51E+11,05/350503.html,丰泽区
3.51E+11,05/350504.html,洛江区
3.51E+11,05/350505.html,泉港区
3.51E+11,05/350521.html,惠安县
3.51E+11,05/350524.html,安溪县
3.51E+11,05/350525.html,永春县
3.51E+11,05/350526.html,德化县
3.51E+11,,金门县
3.51E+11,05/350581.html,石狮市
3.51E+11,05/350582.html,晋江市
3.51E+11,05/350583.html,南安市
3.51E+11,,市辖区
3.51E+11,06/350602.html,芗城区
3.51E+11,06/350603.html,龙文区
3.51E+11,06/350622.html,云霄县
3.51E+11,06/350623.html,漳浦县
3.51E+11,06/350624.html,诏安县
3.51E+11,06/350625.html,长泰县
3.51E+11,06/350626.html,东山县
3.51E+11,06/350627.html,南靖县
3.51E+11,06/350628.html,平和县
3.51E+11,06/350629.html,华安县
3.51E+11,06/350681.html,龙海市
3.51E+11,,市辖区
3.51E+11,07/350702.html,延平区
3.51E+11,07/350703.html,建阳区
3.51E+11,07/350721.html,顺昌县
3.51E+11,07/350722.html,浦城县
3.51E+11,07/350723.html,光泽县
3.51E+11,07/350724.html,松溪县
3.51E+11,07/350725.html,政和县
3.51E+11,07/350781.html,邵武市
3.51E+11,07/350782.html,武夷山市
3.51E+11,07/350783.html,建瓯市
3.51E+11,,市辖区
3.51E+11,08/350802.html,新罗区
3.51E+11,08/350803.html,永定区
3.51E+11,08/350821.html,长汀县
3.51E+11,08/350823.html,上杭县
3.51E+11,08/350824.html,武平县
3.51E+11,08/350825.html,连城县
3.51E+11,08/350881.html,漳平市
3.51E+11,,市辖区
3.51E+11,09/350902.html,蕉城区
3.51E+11,09/350921.html,霞浦县
3.51E+11,09/350922.html,古田县
3.51E+11,09/350923.html,屏南县
3.51E+11,09/350924.html,寿宁县
3.51E+11,09/350925.html,周宁县
3.51E+11,09/350926.html,柘荣县
3.51E+11,09/350981.html,福安市
3.51E+11,09/350982.html,福鼎市
3.60E+11,,市辖区
3.60E+11,01/360102.html,东湖区
3.60E+11,01/360103.html,西湖区
3.60E+11,01/360104.html,青云谱区
3.60E+11,01/360105.html,湾里区
3.60E+11,01/360111.html,青山湖区
3.60E+11,01/360112.html,新建区
3.60E+11,01/360121.html,南昌县
3.60E+11,01/360123.html,安义县
3.60E+11,01/360124.html,进贤县
3.60E+11,,市辖区
3.60E+11,02/360202.html,昌江区
3.60E+11,02/360203.html,珠山区
3.60E+11,02/360222.html,浮梁县
3.60E+11,02/360281.html,乐平市
3.60E+11,,市辖区
3.60E+11,03/360302.html,安源区
3.60E+11,03/360313.html,湘东区
3.60E+11,03/360321.html,莲花县
3.60E+11,03/360322.html,上栗县
3.60E+11,03/360323.html,芦溪县
3.60E+11,,市辖区
3.60E+11,04/360402.html,濂溪区
3.60E+11,04/360403.html,浔阳区
3.60E+11,04/360404.html,柴桑区
3.60E+11,04/360423.html,武宁县
3.60E+11,04/360424.html,修水县
